,@publicID,preferredOriginID,author,region,originID,orig_time,mag,lat,lon,z,lat_e,lon_e,z_e,min_dis,phasecount,stationcount,mag_e,t_e
4775,texnet2022twco,Origin/20221108085107.558752.413498,daniel,Western Texas,Origin/20221108085107.558752.413498,2022-10-10 11:27:56.335082+00:00,1.185733633,31.66615677,-104.3450928,3.551345587,2.020836532,1.127784039,1.659508002,0.0685949102,23.0,13.0,0.2076650158,0.2608109046
4776,texnet2022twcv,Origin/20221108085116.222024.432286,daniel,Western Texas,Origin/20221108085116.222024.432286,2022-10-10 11:35:47.057592+00:00,0.5682794233,31.53253555,-104.2949677,5.0,3.669710471,2.172743919,fixed,0.141025573,14.0,8.0,0.122951447,0.6535244251
4777,texnet2022twct,Origin/20221108085116.239983.432357,daniel,Western Texas,Origin/20221108085116.239983.432357,2022-10-10 11:34:09.870682+00:00,0.2165482404,31.67138672,-104.3514481,4.329642296,3.62525505,1.61246882,2.729389376,0.07036408782,9.0,6.0,0.1696027529,0.09506068449
4778,texnet2022twcz,Origin/20221108085124.264657.446203,daniel,Western Texas,Origin/20221108085124.264657.446203,2022-10-10 11:40:55.676865+00:00,0.3346063472,31.66881752,-104.3485794,4.128700733,3.503852767,1.447900713,1.965329544,0.07140448689,14.0,7.0,0.08220905,0.09043034352
4779,texnet2022twcy,Origin/20221108085124.411788.446542,daniel,Western Texas,Origin/20221108085124.411788.446542,2022-10-10 11:39:10.313049+00:00,0.661080344,31.62189293,-104.2978516,3.269114256,4.525989926,2.316751232,3.135241853,0.05699708313,10.0,5.0,0.3835688689,0.2158285604
4780,texnet2022twda,Origin/20221108085124.822875.447414,daniel,Western Texas,Origin/20221108085124.822875.447414,2022-10-10 11:42:28.221395+00:00,0.4787727199,31.67113686,-104.3103409,5.0,8.985565054,2.758748617,fixed,0.03874780983,7.0,4.0,0.2806408411,0.3599042886
4781,texnet2022twdd,Origin/20221108085125.631539.449195,daniel,Western Texas,Origin/20221108085125.631539.449195,2022-10-10 11:45:30.051678+00:00,0.1995779861,31.68395424,-104.415184,10.38399506,1.907995519,2.349680303,5.139313041,0.03118761815,12.0,6.0,0.09118402926,0.4456221493
4782,texnet2022twdg,Origin/20221108085125.657702.449272,daniel,Western Texas,Origin/20221108085125.657702.449272,2022-10-10 11:48:59.061262+00:00,0.5223129116,31.63021088,-104.6529007,5.0,9.356147222,13.94127655,fixed,0.1352816671,6.0,4.0,0.5817878538,0.3532564608
4783,texnet2022twdi,Origin/20221108085125.807667.449693,daniel,Western Texas,Origin/20221108085125.807667.449693,2022-10-10 11:51:09.352149+00:00,0.2932739533,31.64292717,-104.3778229,4.049489498,6.395420355,1.60681022,2.614869506,0.0480828397,11.0,6.0,0.1318623437,0.2376913442
4784,texnet2022twdj,Origin/20221108085125.904327.450113,daniel,Western Texas,Origin/20221108085125.904327.450113,2022-10-10 11:52:23.056227+00:00,1.036302323,31.67823792,-104.4758759,5.480482578,2.163235062,1.533300545,3.900747712,0.02328297682,17.0,9.0,0.3087378631,0.5690720097
4785,texnet2022twdq,Origin/20221108085133.673983.466004,daniel,Western Texas,Origin/20221108085133.673983.466004,2022-10-10 12:00:59.326412+00:00,0.9161132252,31.61264229,-104.2989349,3.975018263,2.514609659,1.670770298,2.22755683,0.06558376551,12.0,7.0,0.344413791,0.1789308564
4786,texnet2022vdos,Origin/20221109184057.364482.47853,daniel,Western Texas,Origin/20221109184057.364482.47853,2022-10-28 19:05:32.565595+00:00,0.6514500144,31.75454712,-104.3506927,10.09796238,2.913834059,2.381265707,6.959075919,0.06927659363,7.0,4.0,0.07764809821,0.7506167936
4787,texnet2022vdox,Origin/20221109184057.515436.48411,daniel,Western Texas,Origin/20221109184057.515436.48411,2022-10-28 19:11:50.659432+00:00,1.813874143,31.65244102,-104.4117432,3.714634657,2.155852682,1.208108415,1.581824772,0.01769886352,23.0,12.0,0.1945572285,0.198465297
4788,texnet2022vdpa,Origin/20221109184058.019669.50177,daniel,Western Texas,Origin/20221109184058.019669.50177,2022-10-28 19:15:19.693201+00:00,0.8724721199,31.66301727,-104.4134903,3.837187767,2.378330205,1.469762169,1.830286232,0.0172136575,16.0,8.0,0.05253291985,0.1359859308
4789,texnet2022vdpb,Origin/20221109184057.78951.49378,daniel,Western Texas,Origin/20221109184057.78951.49378,2022-10-28 19:16:23.133914+00:00,0.9101331503,31.65941048,-104.1886063,3.853762388,2.806528491,1.743857571,2.320747309,0.06618657708,11.0,6.0,0.2026844891,0.3751236111
4790,texnet2022vdph,Origin/20221109184058.167463.50682,daniel,Western Texas,Origin/20221109184058.167463.50682,2022-10-28 19:23:29.252801+00:00,0.7646915597,31.60487747,-104.3242188,3.326721668,10.03358884,3.265240514,3.984358006,0.08359971642,10.0,5.0,0.07261212655,0.2875487624
4791,texnet2022vdps,Origin/20221109184058.878476.52831,daniel,Western Texas,Origin/20221109184058.878476.52831,2022-10-28 19:35:38.187593+00:00,1.984653124,31.67006111,-104.1958008,3.841917515,1.50134916,0.789206048,1.191111244,0.0589382723,40.0,21.0,0.2839122023,0.1765009891
4792,texnet2022vdpw,Origin/20221109184059.087517.53547,daniel,Western Texas,Origin/20221109184059.087517.53547,2022-10-28 19:40:10.138531+00:00,1.047433628,31.60374069,-104.1063538,3.485111237,1.904256247,2.807432399,2.356098148,0.08185115457,11.0,6.0,0.1837140706,0.1167870908
4793,texnet2022vdpv,Origin/20221109184059.214074.53932,daniel,Western Texas,Origin/20221109184059.214074.53932,2022-10-28 19:39:27.760536+00:00,0.8025141206,31.61794853,-104.5269394,4.700903893,15.24232465,10.79327341,7.547949547,0.05524698272,9.0,6.0,0.2232434704,0.2042599277
4794,texnet2022vdqk,Origin/20221109184059.658401.55430,daniel,Western Texas,Origin/20221109184059.658401.55430,2022-10-28 19:56:21.597158+00:00,0.9368038645,31.78305817,-104.2105255,5.0,5.750680303,7.564959922,fixed,0.04625339434,6.0,4.0,0.1840189363,0.788036609
4795,texnet2022vdql,Origin/20221109184105.653321.67036,daniel,Western Texas,Origin/20221109184105.653321.67036,2022-10-28 19:57:59.672275+00:00,1.287524313,31.62989426,-104.2280273,4.613645554,1.973185009,1.274835206,1.657112329,0.0521562025,21.0,12.0,0.1285444341,0.5264815796
4796,texnet2022vdqn,Origin/20221109184109.613215.76560,daniel,Western Texas,Origin/20221109184109.613215.76560,2022-10-28 20:00:25.142859+00:00,0.7484611468,31.68235016,-104.1733398,0.9858301282,4.792889956,2.065204581,2.824479003,0.07879176736,7.0,4.0,0.1552446537,0.7822147778
4797,texnet2022vdqq,Origin/20221109184109.623396.76610,daniel,Western Texas,Origin/20221109184109.623396.76610,2022-10-28 20:03:54.405824+00:00,1.320079157,31.51034927,-104.2720184,5.0,5.451183247,4.864471609,fixed,0.160905391,8.0,5.0,0.5072420698,0.4345774522
4798,texnet2022vdqr,Origin/20221109184109.835531.77114,daniel,Western Texas,Origin/20221109184109.835531.77114,2022-10-28 20:04:17.617502+00:00,1.548772034,31.67734337,-104.2028961,4.04232645,2.41532998,1.448633616,2.117257205,0.05317150429,13.0,8.0,0.2044932357,0.1357660694
4799,texnet2022vdqs,Origin/20221109184115.756536.87570,daniel,Western Texas,Origin/20221109184115.756536.87570,2022-10-28 20:05:29.411107+00:00,1.786845047,31.66823959,-104.4760284,6.522494316,3.663587462,2.270631612,6.239094795,0.02110064588,16.0,12.0,0.3392605802,0.2910413287
4800,texnet2022vdrj,Origin/20221109184116.833786.90591,daniel,Western Texas,Origin/20221109184116.833786.90591,2022-10-28 20:26:07.349436+00:00,0.8469330761,31.56710434,-104.4623795,0.5815250278,23.65533405,6.618856497,11.57232545,0.0925097838,6.0,4.0,0.1569699445,0.2725932522
4801,texnet2022vdrl,Origin/20221109184116.863023.90756,daniel,Western Texas,Origin/20221109184116.863023.90756,2022-10-28 20:28:52.614461+00:00,0.6021293268,31.63280296,-104.3481445,5.038925171,7.015898497,2.0256384,6.172491502,0.07524718344,9.0,5.0,0.0932113597,0.9321453103
4802,texnet2022vdrp,Origin/20221109184117.010327.91235,daniel,Western Texas,Origin/20221109184117.010327.91235,2022-10-28 20:33:06.593439+00:00,0.8517334079,31.64973068,-104.3823853,4.120277405,4.175800206,2.109915544,2.39374802,0.04282385111,14.0,8.0,0.04093033814,0.1028446558
4803,texnet2022vdry,Origin/20221109184117.235943.92059,daniel,Western Texas,Origin/20221109184117.235943.92059,2022-10-28 20:43:06.323831+00:00,1.089440167,31.58755302,-104.2856903,1.000644207,3.931971105,2.639199499,3.257192429,0.08567810804,13.0,9.0,0.2552693125,0.4044297949
4804,texnet2022vdsa,Origin/20221109184125.035513.108009,daniel,Western Texas,Origin/20221109184125.035513.108009,2022-10-28 20:45:44.814977+00:00,0.73293319,31.69132614,-104.3509674,4.452326775,3.438219446,1.936901369,2.271967672,0.07499497384,12.0,8.0,0.07862378957,0.3491543897
4805,texnet2022vdrz,Origin/20221109184125.161848.108293,daniel,Western Texas,Origin/20221109184125.161848.108293,2022-10-28 20:44:34.179635+00:00,0.6125452602,31.67299843,-104.4015961,8.246249199,2.752537684,1.613114688,4.976942302,0.03089277633,12.0,6.0,0.1224456404,0.7125118991
4806,texnet2022vdse,Origin/20221109184125.24528.108655,daniel,Western Texas,Origin/20221109184125.24528.108655,2022-10-28 20:50:47.296086+00:00,0.7483651259,31.67154884,-104.4645157,3.847766161,2.665282297,1.516223435,2.037398672,0.03104862384,12.0,6.0,0.128341229,0.2222441539
4807,texnet2022vdsg,Origin/20221109184126.837654.113256,daniel,Western Texas,Origin/20221109184126.837654.113256,2022-10-28 20:53:18.606562+00:00,0.6533549128,31.67376328,-104.4701996,4.259554863,2.306996576,1.553322888,2.187089173,0.02656189539,12.0,8.0,0.2148026207,0.488110276
4808,texnet2022vdsi,Origin/20221109184126.910221.113574,daniel,Western Texas,Origin/20221109184126.910221.113574,2022-10-28 20:54:49.875381+00:00,0.6478052593,31.68851662,-104.4815445,6.476012707,1.892426003,1.67010804,4.436544611,0.02571723238,13.0,6.0,0.1307111452,0.2090760304
4809,texnet2022vdso,Origin/20221109184129.254101.117192,daniel,Western Texas,Origin/20221109184129.254101.117192,2022-10-28 21:02:12.773284+00:00,1.228290838,31.71720314,-104.5042725,5.704134941,1.705228854,1.809191545,3.579000974,0.02061729878,14.0,7.0,0.320864244,0.1432711384
4810,texnet2022vdsp,Origin/20221109184129.365239.117674,daniel,Western Texas,Origin/20221109184129.365239.117674,2022-10-28 21:03:48.143968+00:00,1.128595261,31.60613441,-104.0875702,2.263274431,1.546518227,1.736656819,2.000543521,0.07653816789,14.0,8.0,0.1385764928,0.4612751451
4811,texnet2022vdss,Origin/20221109184129.42049.117939,daniel,Western Texas,Origin/20221109184129.42049.117939,2022-10-28 21:07:26.145648+00:00,0.6849811476,31.66859055,-104.4688492,3.877025127,3.31833897,2.277148492,2.397236477,0.02721840143,11.0,6.0,0.2214335605,0.2270528337
4812,texnet2022vdsz,Origin/20221109184129.589653.118647,daniel,Western Texas,Origin/20221109184129.589653.118647,2022-10-28 21:15:06.804688+00:00,0.5719226927,31.69660759,-104.5039291,8.964850426,2.357881996,2.556229152,5.853913144,0.02801258862,8.0,4.0,0.04500747251,0.5251184168
4813,texnet2022vdti,Origin/20221109184135.026965.127165,daniel,Western Texas,Origin/20221109184135.026965.127165,2022-10-28 21:25:53.196104+00:00,0.5578578834,31.69602203,-104.3625793,4.82986927,5.388708155,4.469448862,4.524221929,0.06410191953,5.0,3.0,0.1393926633,0.0499944061
4814,texnet2022vdtl,Origin/20221109184135.851143.129028,daniel,Western Texas,Origin/20221109184135.851143.129028,2022-10-28 21:29:16.859752+00:00,1.168034805,31.6879406,-104.3617096,5.427330971,2.076758832,1.34049247,3.82926021,0.06780191511,17.0,9.0,0.2226434157,0.5068898177
4815,texnet2022vdtp,Origin/20221109184139.059089.134983,daniel,Western Texas,Origin/20221109184139.059089.134983,2022-10-28 21:33:57.906145+00:00,0.6601967673,31.67219925,-104.396637,5.0,4.374992153,1.765068507,fixed,0.03414168209,8.0,5.0,0.1776397544,0.6911180995
4816,texnet2022vfyl,Origin/20221109194049.335066.427318,daniel,Western Texas,Origin/20221109194049.335066.427318,2022-10-30 02:16:32.378085+00:00,0.9913070688,31.67380905,-104.2004242,3.831110239,1.517213834,0.9432300613,1.378659537,0.05501712486,31.0,16.0,0.2343053782,0.1924086137
4817,texnet2022vfyn,Origin/20221109194448.624179.51714,daniel,Western Texas,Origin/20221109194448.624179.51714,2022-10-30 02:19:01.215695+00:00,0.4942105426,31.56690407,-104.1356354,5.0,5.455495062,4.141620559,fixed,0.07660297304,6.0,4.0,0.1225953887,0.1969267049
4818,texnet2022vfyu,Origin/20221109194505.107181.77612,daniel,Western Texas,Origin/20221109194505.107181.77612,2022-10-30 02:27:48.713241+00:00,0.4949275711,31.58679581,-104.2697983,6.237710953,3.464873889,2.409372855,6.073144122,0.08468065411,10.0,5.0,0.04318226766,0.7365940409
4819,texnet2022vfyx,Origin/20221109194506.52354.81027,daniel,Western Texas,Origin/20221109194506.52354.81027,2022-10-30 02:30:58.372579+00:00,0.7157040583,31.65073395,-104.1911697,3.404723406,4.241670412,4.01452883,2.5966874,0.06623446941,8.0,4.0,0.3338604679,0.2237903877
4820,texnet2022vfzc,Origin/20221109194516.232062.97948,daniel,Western Texas,Origin/20221109194516.232062.97948,2022-10-30 02:36:17.343996+00:00,0.2457310543,31.68089294,-104.3662872,3.195012331,3.180658216,1.583909114,2.238673737,0.06122933328,10.0,5.0,0.1003252732,0.2045731134
4821,texnet2022vfzg,Origin/20221109194527.930748.113930,daniel,Western Texas,Origin/20221109194527.930748.113930,2022-10-30 02:41:22.275299+00:00,1.670306667,31.70174217,-104.1828308,3.857507229,1.407711414,0.8247804942,1.233411872,0.0618634671,37.0,18.0,0.2155434007,0.2221350759
4822,texnet2022vfzh,Origin/20221109194528.194735.115014,daniel,Western Texas,Origin/20221109194528.194735.115014,2022-10-30 02:42:23.874543+00:00,1.216608402,31.64041138,-104.5503845,3.06985116,5.347018129,6.767117589,3.724477637,0.05081561953,20.0,11.0,0.2282787582,0.4835384077
4823,texnet2022vfzk,Origin/20221109194528.776141.116691,daniel,Western Texas,Origin/20221109194528.776141.116691,2022-10-30 02:45:38.546041+00:00,0.926783419,31.78386688,-104.1303558,1.473038435,5.915261151,2.936389632,4.346626482,0.1602046639,8.0,5.0,0.2155709866,1.416677418
4824,texnet2022vfzq,Origin/20221109194534.548792.128571,daniel,Western Texas,Origin/20221109194534.548792.128571,2022-10-30 02:52:32.691628+00:00,0.249536398,31.68396187,-104.4414215,7.987260342,2.56547253,1.804213557,5.172808883,0.0288254004,12.0,7.0,0.1829450857,0.6019001298
4825,texnet2022vfzs,Origin/20221109194535.40937.131100,daniel,Western Texas,Origin/20221109194535.40937.131100,2022-10-30 02:54:49.483760+00:00,0.6562875655,31.54978561,-104.5253677,5.0,14.07648014,7.469741309,fixed,0.1203373298,14.0,7.0,0.1459525036,0.5349756086
4826,texnet2022vfzt,Origin/20221109194536.657187.132984,daniel,Western Texas,Origin/20221109194536.657187.132984,2022-10-30 02:56:54.494187+00:00,0.8855427676,31.65507507,-104.3822632,4.052952766,2.092011826,1.151410621,1.649936519,0.04245470464,22.0,13.0,0.2460639165,0.1902422191
4827,texnet2022vfzv,Origin/20221109194536.692415.133273,daniel,Western Texas,Origin/20221109194536.692415.133273,2022-10-30 02:58:25.504843+00:00,0.9359154987,31.62314224,-104.3830185,2.725849152,3.44839886,1.476797418,2.02501767,0.05322455987,16.0,10.0,0.3154091494,0.2633595164
4828,texnet2022vfzw,Origin/20221109194537.061089.134260,daniel,Western Texas,Origin/20221109194537.061089.134260,2022-10-30 02:59:26.292270+00:00,0.6484816793,31.6639843,-104.3818741,6.050011158,3.522239194,2.395246937,5.044014418,0.04347071797,14.0,7.0,0.1336074023,0.5844240361
4829,texnet2022vfzx,Origin/20221109194537.408895.135016,daniel,Western Texas,Origin/20221109194537.408895.135016,2022-10-30 03:00:53.027066+00:00,0.5175694267,31.57873535,-104.3904953,34.12592316,16.56160633,4.369919361,14.88800301,0.08495861292,9.0,6.0,0.2385342677,0.4739826037
4830,texnet2022vfzy,Origin/20221109194537.581519.135457,daniel,Western Texas,Origin/20221109194537.581519.135457,2022-10-30 03:02:25.195393+00:00,0.5516434448,31.62611389,-104.2345047,2.904708624,2.481976197,1.954482926,2.290789685,0.05226126313,11.0,6.0,0.08720358418,0.6041760504
4831,texnet2022vfzz,Origin/20221109194537.622091.135611,daniel,Western Texas,Origin/20221109194537.622091.135611,2022-10-30 03:04:00.111371+00:00,0.4193158996,31.62567139,-104.2761765,7.853153706,2.907280032,2.392049627,6.618270335,0.04681848362,8.0,4.0,0.1334503628,0.8436627889
4832,texnet2022vgad,Origin/20221109194537.945107.136333,daniel,Western Texas,Origin/20221109194537.945107.136333,2022-10-30 03:07:40.171294+00:00,0.3373139254,31.67069244,-104.4639511,4.682462215,2.421986928,1.95436844,2.32864497,0.03082295135,9.0,4.0,0.1716982063,0.04756051336
4833,texnet2022vgag,Origin/20221109194542.007806.144039,daniel,Western Texas,Origin/20221109194542.007806.144039,2022-10-30 03:11:35.096012+00:00,0.2735975084,31.67808342,-104.4569321,2.869940042,2.095475582,1.738403179,2.034253526,0.03045365028,12.0,6.0,0.2523451655,0.8651972612
4834,texnet2022vgai,Origin/20221109194552.36893.157320,daniel,Western Texas,Origin/20221109194552.36893.157320,2022-10-30 03:14:01.079624+00:00,0.6327720867,31.61051178,-104.2091904,3.512027025,3.080458168,2.041731567,2.067589232,0.07727017254,14.0,8.0,0.1685101502,0.8380797808
4835,texnet2022vgao,Origin/20221109194607.0921.181734,daniel,Western Texas,Origin/20221109194607.0921.181734,2022-10-30 03:20:57.601094+00:00,1.187374203,31.68307304,-104.4861526,7.788041592,1.534706729,1.321552935,2.6501023,0.01903636567,28.0,13.0,0.28424524,0.4248290068
4836,texnet2022vgap,Origin/20221109194607.190574.182045,daniel,Western Texas,Origin/20221109194607.190574.182045,2022-10-30 03:22:02.092438+00:00,0.641857316,31.53448296,-104.5470963,5.0,4.185379174,4.379419765,fixed,0.1394680738,11.0,6.0,0.0727511602,0.4497654407
4837,texnet2022vgaq,Origin/20221109194607.238864.182400,daniel,Western Texas,Origin/20221109194607.238864.182400,2022-10-30 03:23:22.798390+00:00,0.5709516318,31.56672859,-104.3480148,1.774323702,4.001510335,2.373232535,2.569012531,0.1144217104,12.0,7.0,0.1859051604,0.857815222
4838,texnet2022vgat,Origin/20221109194622.142129.205849,daniel,Western Texas,Origin/20221109194622.142129.205849,2022-10-30 03:26:18.914338+00:00,0.8623087074,31.62248421,-104.2644653,4.40244627,1.985677217,1.420539984,1.729924721,0.04899904132,20.0,11.0,0.1749856841,0.4603129295
4839,texnet2022vgbc,Origin/20221109194645.783069.250878,daniel,Western Texas,Origin/20221109194645.783069.250878,2022-10-30 03:37:29.978170+00:00,0.7366522626,31.60233498,-104.4873276,3.908548117,5.575863847,3.892188804,2.920150983,0.06709107757,15.0,8.0,0.1529119443,0.7364007413
4840,texnet2022vgbn,Origin/20221109194653.628459.266263,daniel,Western Texas,Origin/20221109194653.628459.266263,2022-10-30 03:50:14.462296+00:00,0.7080165764,31.61388206,-104.5300369,5.0,8.367932426,7.3129228,fixed,0.09363447875,5.0,3.0,0.5728271177,0.03491036129
4841,texnet2022vgbt,Origin/20221109194708.901329.296253,daniel,Western Texas,Origin/20221109194708.901329.296253,2022-10-30 03:56:46.723759+00:00,0.6095136253,31.63637352,-104.3862991,4.604146957,3.010546584,1.456955977,1.829957419,0.04371932521,18.0,9.0,0.171453959,0.5123233693
4842,texnet2022vgbu,Origin/20221109194711.621382.301493,daniel,Western Texas,Origin/20221109194711.621382.301493,2022-10-30 03:57:22.843698+00:00,0.7430339421,31.63363457,-104.3824615,2.895596981,2.639406363,1.445790969,1.776774758,0.04788304493,19.0,10.0,0.2606234865,0.4974985818
